DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
18-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.247,100.011,220.267,19.803,100,%,31.98,83.372,2.968,594.00,86887.00,4154.00,,production,OP
19-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.425,100.026,220.563,19.805,100,%,31.862,82.599,3.037,569.00,80710.00,3588.00,,production,OP
20-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.627,100.036,220.711,19.877,97.91667,%,31.916,83.271,3.106,580.00,80339.00,3641.00,,production,OP
21-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.752,100.044,220.793,19.981,100,%,31.959,84.229,3.153,571.00,78543.00,4109.00,,production,OP
22-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.919,100.055,220.941,19.963,100,%,31.978,83.621,3.165,597.00,80910.00,3948.00,,production,OP
23-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.101,100.064,221.08,20.016,100,%,32.021,84.161,3.168,624.00,85314.00,3958.00,,production,OP
24-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.206,100.072,221.184,19.996,100,%,32.023,84.122,3.217,595.00,82867.00,4317.00,,production,OP
25-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.354,100.078,221.286,20.109,100,%,32.068,85.738,3.2,652.00,93105.00,4177.00,,production,OP
26-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.445,100.083,221.397,20.119,100,%,32.048,84.986,3.195,528.00,73056.00,4107.00,,production,OP
27-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.646,100.089,221.588,19.88,100,%,32.058,84.54,3.148,526.00,70253.00,3780.00,,production,OP
28-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.656,100.095,221.645,19.958,100,%,32.011,84.334,3.136,556.00,77748.00,3922.00,,production,OP
29-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,7.98,254.372,100.092,221.677,19.959,34.70285,%,32.696,84.116,3.857,241.00,34306.00,1208.00,,production,OP
31-Jan-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,20.78,261.371,100.017,224.809,18.059,100,%,36.562,79.287,6.999,416.00,62643.00,2708.00,,production,OP
01-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.325,100.038,221.906,19.922,100,%,32.419,83.622,2.768,564.00,83087.00,4074.00,,production,OP
02-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.37,100.08,221.97,20.357,100,%,32.401,85.461,2.771,579.00,83536.00,4113.00,,production,OP
03-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.949,100.036,221.578,20.296,100,%,32.371,86.146,2.769,581.00,83409.00,4044.00,,production,OP
04-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.701,100.041,221.4,20.181,100,%,32.301,85.12,2.717,578.00,83062.00,4045.00,,production,OP
05-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.355,100.063,220.985,20.173,100,%,32.37,84.365,2.677,580.00,83171.00,4015.00,,production,OP
06-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,8,256.164,100.03,222.752,20.021,34.79388,%,33.412,84.256,2.363,195.00,28936.00,1005.00,,production,OP
08-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,20.94,260.07,99.98,223.394,17.995,54.80758,%,36.675,80.615,6.577,507.00,71857.00,2026.00,,production,OP
09-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.357,99.993,220.2,19.975,100,%,32.158,85.691,2.573,563.00,81685.00,3778.00,,production,OP
10-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,12,258.663,99.964,222.964,18.978,47.2685,%,35.699,83.043,5.362,299.00,46472.00,2355.00,,production,OP
11-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.39,254.438,99.998,220.963,20.188,64.98126,%,33.474,86.708,2.86,308.00,47953.00,2533.00,,production,OP
12-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,21.94,258.228,99.927,221.878,19.002,69.54223,%,36.35,83.643,5.113,434.00,63980.00,3055.00,,production,OP
13-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.851,100.032,220.195,20.105,100,%,32.656,84.788,2.627,597.00,87584.00,3888.00,,production,OP
14-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.768,100.059,220.134,20.336,100,%,32.635,86.599,2.726,608.00,88911.00,3962.00,,production,OP
15-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.729,100.044,220.342,20.301,100,%,32.387,86.593,2.739,601.00,87446.00,3956.00,,production,OP
16-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.253,100.044,220.607,20.391,100,%,32.645,87.999,2.765,610.00,88776.00,3965.00,,production,OP
17-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.374,100.061,220.709,20.589,100,%,32.666,88.419,2.801,617.00,91075.00,3987.00,,production,OP
18-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,16.33,259.434,100.002,223.687,19.38,52.36436,%,35.747,83.622,6.034,332.00,50939.00,2197.00,,production,OP
19-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.684,100.061,220.853,20.503,97.27863,%,32.83,88.043,3.203,597.00,87792.00,4009.00,,production,OP
20-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.672,100.068,221.102,20.497,100,%,32.57,86.054,2.957,625.00,91561.00,3950.00,,production,OP
21-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.756,100.059,221.188,20.516,100,%,32.568,86.211,2.944,631.00,92681.00,4042.00,,production,OP
22-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.513,100.033,220.981,20.454,100,%,32.532,86.029,2.933,641.00,93454.00,4136.00,,production,OP
23-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.213,100.011,220.828,20.264,100,%,32.385,85.989,2.834,629.00,92622.00,4060.00,,production,OP
24-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.078,100,220.725,20.279,100,%,32.354,86.73,2.819,632.00,92193.00,3848.00,,production,OP
25-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,252.351,99.169,220.011,20.29,100,%,32.34,86.301,2.802,616.00,90149.00,3835.00,,production,OP
26-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.448,100,221.127,20.247,100,%,32.322,86.097,2.797,615.00,89678.00,3864.00,,production,OP
27-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.611,99.999,221.327,20.236,100,%,32.284,86.216,2.762,610.00,89336.00,3846.00,,production,OP
28-Feb-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.838,99.993,221.528,20.384,100,%,32.31,87.649,2.789,617.00,89928.00,3841.00,,production,OP
01-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.981,99.989,221.677,20.309,100,%,32.304,87.259,2.774,601.00,87858.00,3856.00,,production,OP
02-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.083,99.98,221.719,20.161,100,%,32.364,86.09,2.67,601.00,88857.00,3864.00,,production,OP
03-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.791,99.972,221.653,20.078,97.91667,%,32.138,84.726,2.634,616.00,90480.00,3835.00,,production,OP
04-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.713,99.963,221.591,20.111,100,%,32.122,86.443,2.652,605.00,89043.00,3989.00,,production,OP
05-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,253.86,99.959,221.69,20.195,100,%,32.17,87.264,2.698,609.00,89291.00,3757.00,,production,OP
06-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.066,99.959,221.904,20.168,100,%,32.162,86.77,2.679,613.00,89163.00,3758.00,,production,OP
07-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.222,99.959,222.034,20.113,100,%,32.189,86.833,2.689,595.00,87808.00,3782.00,,production,OP
08-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.331,99.959,222.223,20.058,100,%,32.108,86.379,2.683,591.00,85603.00,3778.00,,production,OP
09-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.484,99.959,222.307,20.175,100,%,32.178,86.458,2.688,595.00,86390.00,3783.00,,production,OP
10-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.604,99.959,222.357,20.369,100,%,32.247,88.349,2.749,535.00,77918.00,3756.00,,production,OP
11-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.73,99.959,222.55,20.326,100,%,32.18,87.767,2.717,530.00,77112.00,3758.00,,production,OP
12-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.23,99.955,222.768,20.263,100,%,32.463,87.123,2.631,527.00,76410.00,3726.00,,production,OP
13-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.872,99.96,222.667,20.333,97.91667,%,32.205,88.031,2.721,544.00,79129.00,4034.00,,production,OP
14-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.767,99.958,222.625,20.204,100,%,32.143,87.102,2.651,543.00,79386.00,3680.00,,production,OP
15-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.762,99.953,222.625,20.201,100,%,32.137,88.152,2.674,544.00,78711.00,3738.00,,production,OP
16-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.809,99.95,222.697,20.15,100,%,32.112,87.845,2.602,539.00,78763.00,3810.00,,production,OP
17-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.083,99.95,222.795,20.229,100,%,32.289,88.177,2.606,542.00,78661.00,3815.00,,production,OP
18-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.139,99.948,222.822,20.202,100,%,32.318,87.847,2.616,535.00,78783.00,3743.00,,production,OP
19-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.68,99.952,222.836,20.136,100,%,31.843,86.639,2.606,539.00,78105.00,3573.00,,production,OP
20-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.368,99.949,223.173,20.066,100,%,32.196,85.372,2.491,548.00,79881.00,3618.00,,production,OP
21-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.33,99.953,223.08,20.079,100,%,32.249,85.552,2.546,541.00,79308.00,3594.00,,production,OP
22-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,14.17,259.884,99.906,225.015,18.983,53.79985,%,34.869,81.483,5.222,303.00,44816.00,1822.00,,production,OP
23-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.315,99.921,224.816,19.789,85.92787,%,33.499,86.659,3.201,432.00,65173.00,3226.00,,production,OP
24-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.23,257.298,99.922,225.831,20.382,27.23418,%,31.467,87.996,2.308,107.00,17773.00,696.00,,production,OP
25-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.61,276.315,99.697,231.529,13.993,10.14637,%,44.786,68.832,13.589,10.00,1368.00,122.00,,production,OP
26-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.184,99.917,224.464,19.886,81.12275,%,33.72,87.418,3.353,487.00,71113.00,3123.00,,production,OP
27-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,12.5,261.342,99.867,226.046,18.967,47.04732,%,35.296,81.207,5.237,165.00,24635.00,1510.00,,production,OP
28-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,260.621,99.885,225.114,19.923,89.79247,%,35.507,86.731,2.697,401.00,64425.00,3475.00,,production,OP
29-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,14.67,268.293,99.816,228.142,17.78,36.15861,%,40.152,77.349,9.387,141.00,21942.00,1171.00,,production,OP
30-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23,255.795,99.932,223.303,20.621,94.86277,%,32.492,88.149,2.558,487.00,70641.00,3430.00,,production,OP
31-Mar-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.801,99.971,223.416,20.792,100,%,32.385,88.152,2.477,531.00,77838.00,3678.00,,production,OP
01-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.781,99.996,223.354,20.873,100,%,32.427,88.178,2.49,528.00,77254.00,3694.00,,production,OP
02-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.697,100,223.312,20.901,100,%,32.385,87.912,2.44,530.00,77203.00,3708.00,,production,OP
03-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.81,100.002,223.453,20.856,100,%,32.358,87.144,2.418,532.00,77502.00,3725.00,,production,OP
04-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.896,100.013,223.585,20.744,100,%,32.311,85.242,2.389,539.00,79469.00,3280.00,,production,OP
05-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.934,100.023,223.586,20.797,97.91667,%,32.348,86.513,2.406,539.00,79102.00,3249.00,,production,OP
06-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,18.23,256.697,100.028,224.196,20.874,74.97206,%,32.5,87.184,2.728,401.00,60024.00,2293.00,,production,OP
07-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,18.94,260.684,99.985,225.575,19.539,59.63114,%,35.11,83.267,6.111,428.00,64858.00,3102.00,,production,OP
08-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.671,100.006,223.432,20.939,100,%,32.239,87.992,2.589,544.00,80802.00,3615.00,,production,OP
09-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.926,100.024,223.536,21.103,100,%,32.39,88.304,2.529,574.00,84290.00,3612.00,,production,OP
10-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,16.29,261.779,99.956,226,19.713,60.39449,%,35.779,84.243,6.273,294.00,46395.00,1824.00,,production,OP
11-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.917,99.988,223.4,20.956,100,%,32.517,87.932,2.81,586.00,85785.00,3625.00,,production,OP
12-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.133,100.004,223.677,20.912,100,%,32.456,86.281,2.734,585.00,85747.00,3619.00,,production,OP
13-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.171,100.008,223.684,20.91,100,%,32.487,87.778,2.775,577.00,85017.00,3649.00,,production,OP
14-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.281,100,223.787,20.826,97.91667,%,32.494,88.154,2.773,585.00,85832.00,3632.00,,production,OP
15-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.424,100,223.931,20.95,100,%,32.492,88.27,2.802,578.00,84864.00,3667.00,,production,OP
16-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.866,99.736,223.461,20.836,100,%,32.405,86.69,2.708,577.00,85260.00,3668.00,,production,OP
17-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.676,100.009,224.209,20.888,100,%,32.467,87.461,2.758,584.00,85488.00,3663.00,,production,OP
18-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.746,100.012,224.272,20.987,100,%,32.474,88.45,2.772,578.00,85146.00,3669.00,,production,OP
19-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.841,100.014,224.43,21.099,100,%,32.411,88.43,2.732,579.00,84774.00,3679.00,,production,OP
20-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.913,100.014,224.479,21.089,100,%,32.433,88.31,2.74,575.00,84199.00,3676.00,,production,OP
21-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.307,100.019,224.315,21.101,100,%,31.993,88.407,2.811,575.00,86418.00,3398.00,,production,OP
22-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.045,100.03,224.437,21.109,100,%,31.607,88.221,2.846,555.00,76972.00,3081.00,,production,OP
23-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.261,100.03,224.69,20.98,100,%,31.571,86.118,2.781,581.00,79936.00,3428.00,,production,OP
24-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.392,100.03,224.811,20.908,100,%,31.58,85.166,2.781,714.00,98914.00,3956.00,,production,OP
25-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.345,100.03,224.707,21.055,100,%,31.638,88.241,2.792,590.00,81414.00,3829.00,,production,OP
26-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.493,100.03,224.908,21.009,100,%,31.585,86.801,2.72,584.00,80844.00,3806.00,,production,OP
27-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.616,100.02,224.947,21.106,100,%,31.669,88.252,2.761,585.00,81565.00,3691.00,,production,OP
28-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.707,100.018,225.021,21.246,100,%,31.687,88.992,2.78,583.00,80823.00,3671.00,,production,OP
29-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.812,100.018,225.163,21.132,100,%,31.649,88.555,2.761,555.00,77569.00,3675.00,,production,OP
30-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.966,100.018,225.307,21.085,100,%,31.66,88.733,2.743,539.00,75420.00,3676.00,,production,OP
01-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.111,100.018,225.472,21.08,100,%,31.639,88.504,2.736,533.00,74202.00,3669.00,,production,OP
02-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.399,100.017,225.643,21.115,100,%,31.756,88.78,2.742,530.00,74002.00,3651.00,,production,OP
03-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.39,100.022,225.771,21.233,100,%,31.619,88.86,2.73,529.00,72536.00,3678.00,,production,OP
04-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.54,100.029,226.022,21.192,100,%,31.517,88.33,2.645,524.00,72839.00,3681.00,,production,OP
05-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.712,100.032,226.226,21.117,100,%,31.486,87.826,2.6,544.00,78816.00,3551.00,,production,OP
06-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.928,100.039,226.41,21.125,100,%,31.517,87.588,2.585,536.00,77445.00,3556.00,,production,OP
07-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.96,100.033,226.778,21.266,100,%,32.182,88.476,2.512,534.00,77904.00,3532.00,,production,OP
08-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.49,260.699,100.019,227.126,21.226,63.67934,%,33.573,88.182,2.863,263.00,36706.00,2018.00,,production,OP
09-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0,302.269,99.078,230.448,6.51,1.28494,%,71.82,14.754,42.67,0.00,0.00,0.00,,production,OP
10-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,14.01,272.112,99.924,232.38,17.292,24.50581,%,39.733,76.948,10.743,107.00,5929.00,1486.00,,production,OP
11-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,258.478,99.977,226.651,20.922,93.83945,%,31.827,87.311,2.587,469.00,67117.00,3233.00,,production,OP
12-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,257.484,99.926,225.994,21.077,100,%,31.49,88.223,2.247,479.00,69310.00,3133.00,,production,OP
13-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,256.336,99.905,225.124,20.91,97.91667,%,31.212,87.865,2.085,481.00,69590.00,3038.00,,production,OP
14-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.712,99.854,223.942,20.737,97.91667,%,30.77,87.964,2.095,487.00,70312.00,2951.00,,production,OP
15-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,254.794,99.843,224.157,20.734,97.91667,%,30.637,87.211,2,456.00,65489.00,3159.00,,production,OP
16-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.722,99.863,224.703,20.835,97.91667,%,31.019,87.401,1.998,450.00,64161.00,3055.00,,production,OP
17-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.773,99.901,224.774,21.007,100,%,30.999,87.748,2.048,456.00,64088.00,3087.00,,production,OP
18-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.486,99.927,224.918,20.945,97.91667,%,30.568,86.482,2.016,456.00,64071.00,3178.00,,production,OP
19-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.659,99.938,225.03,21.064,97.91667,%,30.63,86.568,2.067,451.00,62599.00,3195.00,,production,OP
20-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24,255.822,99.952,225.148,21.118,100,%,30.674,87.535,2.101,454.00,63409.00,3213.00,,production,OP
